Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09883445501327515,469033600
1980-12-15,0.12221000343561172,0.12667399644851685,0.11272300034761429,0.12611599266529083,0.09711573272943497,490134400
1980-12-22,0.1322540044784546,0.15904000401496887,0.1322540044784546,0.15848200023174286,0.12203919142484665,187891200
1980-12-29,0.16071400046348572,0.16127200424671173,0.1523440033197403,0.15401799976825714,0.11860168725252151,219452800
1981-01-05,0.15122799575328827,0.15122799575328827,0.13504500687122345,0.14229899644851685,0.10957746207714081,197904000
1981-01-12,0.14229899644851685,0.14229899644851685,0.13616099953651428,0.13839299976825714,0.10656968504190445,88502400
1981-01-19,0.14676299691200256,0.1478790044784546,0.14229899644851685,0.14620499312877655,0.11258531361818314,134332800
1981-01-26,0.1445309966802597,0.1445309966802597,0.12611599266529083,0.12611599266529083,0.09711573272943497,166588800
1981-02-02,0.11941999942064285,0.1289059966802597,0.11886200308799744,0.1283479928970337,0.09883445501327515,92579200
1981-02-09,0.12276799976825714,0.12276799976825714,0.11383900046348572,0.11383900046348572,0.08766179531812668,74659200
1981-02-16,0.11662899702787399,0.12276799976825714,0.10825899988412857,0.10825899988412857,0.08336492627859116,78198400
1981-02-23,0.10993299633264542,0.11941999942064285,0.10602699965238571,0.11830399930477142,0.09110007435083389,76182400
1981-03-02,0.11886200308799744,0.11941999942064285,0.11439699679613113,0.11439699679613113,0.08809147030115128,58620800
1981-03-09,0.10602699965238571,0.10602699965238571,0.09653999656438828,0.09933000057935715,0.07648914307355881,364112000
1981-03-16,0.10323700308799744,0.11607100069522858,0.10323700308799744,0.11495500057935715,0.08852118253707886,170329600
1981-03-23,0.11941999942064285,0.12053599953651428,0.11049100011587143,0.11049100011587143,0.08508370071649551,81760000
1981-03-30,0.11049100011587143,0.11886200308799744,0.10825899988412857,0.11830399930477142,0.09110007435083389,107856000
1981-04-06,0.11662899702787399,0.125,0.11495500057935715,0.12444200366735458,0.095826655626297,101404800
1981-04-13,0.12444200366735458,0.125,0.11160700023174286,0.11160700023174286,0.08594305068254471,80640000
1981-04-20,0.11495500057935715,0.13113799691200256,0.11495500057935715,0.12946400046348572,0.09969384968280792,175952000
1981-04-27,0.1289059966802597,0.1289059966802597,0.12444200366735458,0.12667399644851685,0.09754542261362076,113523200
1981-05-04,0.12667399644851685,0.12667399644851685,0.12221000343561172,0.125,0.09625633805990219,68208000
1981-05-11,0.12276799976825714,0.12444200366735458,0.11997800320386887,0.12276799976825714,0.09453757852315903,30934400
1981-05-18,0.125,0.141183003783226,0.12276799976825714,0.140066996216774,0.10785870254039764,106512000
1981-05-25,0.140066996216774,0.1484380066394806,0.13950900733470917,0.1478790044784546,0.11387434601783752,368211200
1981-06-01,0.1478790044784546,0.1484380066394806,0.140625,0.141183003783226,0.10871809720993042,244876800
1981-06-08,0.1367190033197403,0.14732100069522858,0.13616099953651428,0.14508900046348572,0.11172591149806976,303094400
1981-06-15,0.14508900046348572,0.14508900046348572,0.13504500687122345,0.13504500687122345,0.10399151593446732,259145600
1981-06-22,0.13057999312877655,0.1333709955215454,0.1289059966802597,0.13002200424671173,0.10012351721525192,96947200
1981-06-29,0.12667399644851685,0.12667399644851685,0.11495500057935715,0.11495500057935715,0.08852118253707886,247251200
1981-07-06,0.11216499656438828,0.1171879991889,0.09933000057935715,0.09933000057935715,0.07648914307355881,137043200
1981-07-13,0.1015629991889,0.11607100069522858,0.1015629991889,0.11551299691200256,0.08895085752010345,111529600
1981-07-20,0.10825899988412857,0.10825899988412857,0.10100399702787399,0.10714299976825714,0.08250553905963898,141568000
1981-07-27,0.11160700023174286,0.11216499656438828,0.10602699965238571,0.11160700023174286,0.08594305068254471,76540800
1981-08-03,0.11160700023174286,0.11607100069522858,0.11049100011587143,0.11272300034761429,0.08680243045091629,81334400
1981-08-10,0.11272300034761429,0.11272300034761429,0.10212100297212601,0.10212100297212601,0.07863832265138626,149408000
1981-08-17,0.09988799691200256,0.09988799691200256,0.0898440033197403,0.0898440033197403,0.06918445229530334,115606400
1981-08-24,0.08482100069522858,0.09040199965238571,0.08426299691200256,0.0898440033197403,0.06918445229530334,161324800
1981-08-31,0.0898440033197403,0.0976559966802597,0.0898440033197403,0.09096000343561172,0.07004380226135254,150080000
1981-09-07,0.08872800320386887,0.08928599953651428,0.08761200308799744,0.08761200308799744,0.06746570020914078,108326400
1981-09-14,0.08537899702787399,0.08537899702787399,0.07868299633264542,0.07924100011587143,0.061019595712423325,112246400
1981-09-21,0.07979899644851685,0.08035700023174286,0.06361600011587143,0.06361600011587143,0.048987556248903275,177564800
1981-09-28,0.06417399644851685,0.0742190033197403,0.06417399644851685,0.07366099953651428,0.05672271549701691,342585600
1981-10-05,0.07589299976825714,0.08426299691200256,0.07533500343561172,0.08314699679613113,0.06402739137411118,195910400
1981-10-12,0.0859379991889,0.08705399930477142,0.08091499656438828,0.08147300034761429,0.0627383291721344,168425600
1981-10-19,0.08314699679613113,0.08816999942064285,0.08314699679613113,0.08482100069522858,0.06531649827957153,193401600
1981-10-26,0.08482100069522858,0.0898440033197403,0.08482100069522858,0.08928599953651428,0.06875474750995636,240262400
1981-11-02,0.08928599953651428,0.0898440033197403,0.07979899644851685,0.08035700023174286,0.0618789903819561,137065600
1981-11-09,0.08147300034761429,0.08761200308799744,0.08091499656438828,0.08091499656438828,0.062308646738529205,125507200
1981-11-16,0.08035700023174286,0.08537899702787399,0.07979899644851685,0.08482100069522858,0.06531649827957153,165222400
1981-11-23,0.0820309966802597,0.08482100069522858,0.08035700023174286,0.08426299691200256,0.06488679349422455,134915200
1981-11-30,0.08370500057935715,0.08537899702787399,0.08258900046348572,0.08482100069522858,0.06531649827957153,242502400
1981-12-07,0.08537899702787399,0.0859379991889,0.08370500057935715,0.08370500057935715,0.06445708870887756,257689600
1981-12-14,0.0820309966802597,0.10267899930477142,0.08091499656438828,0.10212100297212601,0.07863832265138626,245190400
1981-12-21,0.09821400046348572,0.09988799691200256,0.09709800034761429,0.0976559966802597,0.07520004361867905,168044800
1981-12-28,0.09430799633264542,0.09933000057935715,0.09319200366735458,0.09877199679613113,0.07605943828821182,147660800
1982-01-04,0.09877199679613113,0.09877199679613113,0.08482100069522858,0.08872800320386887,0.06832507252693176,299824000
1982-01-11,0.08370500057935715,0.09040199965238571,0.07979899644851685,0.08928599953651428,0.06875474750995636,207424000
1982-01-18,0.09096000343561172,0.09319200366735458,0.08872800320386887,0.09263399988412857,0.0713329091668129,166924800
1982-01-25,0.09040199965238571,0.09151799976825714,0.08649600297212601,0.09096000343561172,0.07004380226135254,190041600
1982-02-01,0.09096000343561172,0.09151799976825714,0.08816999942064285,0.08816999942064285,0.06789535284042358,186614400
1982-02-08,0.08314699679613113,0.08426299691200256,0.08258900046348572,0.08370500057935715,0.06445708870887756,172569600
1982-02-15,0.08258900046348572,0.08482100069522858,0.0820309966802597,0.08370500057935715,0.06445708870887756,101875200
1982-02-22,0.08314699679613113,0.08314699679613113,0.08147300034761429,0.08147300034761429,0.0627383291721344,147347200
1982-03-01,0.0820309966802597,0.08258900046348572,0.0742190033197403,0.0742190033197403,0.0571523979306221,177452800
1982-03-08,0.07366099953651428,0.0742190033197403,0.06808000057935715,0.06808000057935715,0.05242505669593811,243712000
1982-03-15,0.06808000057935715,0.07477699965238571,0.06305799633264542,0.0742190033197403,0.0571523979306221,271152000
1982-03-22,0.07979899644851685,0.08035700023174286,0.07254499942064285,0.07254499942064285,0.055863332003355026,311651200
1982-03-29,0.0742190033197403,0.07979899644851685,0.0742190033197403,0.07924100011587143,0.061019595712423325,339651200
1982-04-05,0.07924100011587143,0.07979899644851685,0.07756700366735458,0.078125,0.06016022711992264,211321600
1982-04-12,0.078125,0.07868299633264542,0.07142899930477142,0.07533500343561172,0.05801177769899368,511526400
1982-04-19,0.07477699965238571,0.07477699965238571,0.06863799691200256,0.06863799691200256,0.0528547428548336,295747200
1982-04-26,0.0703129991889,0.07087100297212601,0.06528999656438828,0.06584800034761429,0.050706300884485245,587059200
1982-05-03,0.06808000057935715,0.07310300320386887,0.06808000057935715,0.07254499942064285,0.055863332003355026,370809600
1982-05-10,0.07198700308799744,0.07198700308799744,0.06528999656438828,0.06528999656438828,0.05027661845088005,355824000
1982-05-17,0.06473200023174286,0.06473200023174286,0.0625,0.06361600011587143,0.048987556248903275,339987200
1982-05-24,0.06417399644851685,0.06473200023174286,0.0625,0.0625,0.048128169029951096,177273600
1982-05-31,0.061941999942064285,0.06305799633264542,0.05859399959445,0.05859399959445,0.04512036219239235,157942400
1982-06-07,0.05859399959445,0.06026799976825714,0.05691999942064285,0.059709999710321426,0.045979730784893036,191452800
1982-06-14,0.059709999710321426,0.06026799976825714,0.05747799947857857,0.05747799947857857,0.044260986149311066,155971200
1982-06-21,0.05747799947857857,0.0625,0.05747799947857857,0.05915199965238571,0.045550037175416946,169680000
1982-06-28,0.05915199965238571,0.05915199965238571,0.05357100069522858,0.05357100069522858,0.04125238582491875,242435200
1982-07-05,0.05189700052142143,0.05189700052142143,0.04910700023174286,0.05078100040555,0.039103951305150986,410816000
1982-07-12,0.05189700052142143,0.059709999710321426,0.05189700052142143,0.05915199965238571,0.045550037175416946,391686400
1982-07-19,0.059709999710321426,0.06473200023174286,0.059709999710321426,0.06305799633264542,0.048557866364717484,258697600
1982-07-26,0.060825999826192856,0.060825999826192856,0.05747799947857857,0.06026799976825714,0.046409402042627335,243174400
1982-08-02,0.061941999942064285,0.0625,0.054687999188899994,0.054687999188899994,0.04211253300309181,434716800
1982-08-09,0.05524599924683571,0.059709999710321426,0.05524599924683571,0.05859399959445,0.04512036219239235,294828800
1982-08-16,0.059709999710321426,0.0664059966802597,0.059709999710321426,0.06584800034761429,0.050706300884485245,313689600
1982-08-23,0.06863799691200256,0.07979899644851685,0.06863799691200256,0.07533500343561172,0.05801177769899368,891766400
1982-08-30,0.07645100355148315,0.08258900046348572,0.07645100355148315,0.0820309966802597,0.06316801905632019,483526400
1982-09-06,0.078125,0.08147300034761429,0.07756700366735458,0.08091499656438828,0.062308646738529205,273369600
1982-09-13,0.08147300034761429,0.08482100069522858,0.07924100011587143,0.07924100011587143,0.061019595712423325,366553600
1982-09-20,0.07979899644851685,0.08426299691200256,0.07979899644851685,0.08091499656438828,0.062308646738529205,497190400
1982-09-27,0.08091499656438828,0.08370500057935715,0.08091499656438828,0.08258900046348572,0.06359774619340897,310172800
1982-10-04,0.08258900046348572,0.1054690033197403,0.08035700023174286,0.10491099953651428,0.0807868093252182,910313600
1982-10-11,0.10491099953651428,0.11049100011587143,0.10100399702787399,0.10267899930477142,0.07906802743673325,1094800000
1982-10-18,0.10267899930477142,0.11941999942064285,0.10267899930477142,0.11551299691200256,0.08895085752010345,848489600
1982-10-25,0.11551299691200256,0.11607100069522858,0.10379499942064285,0.1132809966802597,0.08723212033510208,879648000
1982-11-01,0.1132809966802597,0.14229899644851685,0.11216499656438828,0.13448700308799744,0.10356182605028152,1120918400
1982-11-08,0.13448700308799744,0.15178599953651428,0.1283479928970337,0.1445309966802597,0.11129617691040039,756022400
1982-11-15,0.1445309966802597,0.14620499312877655,0.1333709955215454,0.13783499598503113,0.10613999515771866,700739200
1982-11-22,0.13783499598503113,0.13783499598503113,0.125558003783226,0.12946400046348572,0.09969384968280792,365478400
1982-11-29,0.12946400046348572,0.15067000687122345,0.125,0.14174099266529083,0.10914775729179382,628297600
1982-12-06,0.14174099266529083,0.155691996216774,0.1289059966802597,0.13057999312877655,0.1005532369017601,788323200
1982-12-13,0.12946400046348572,0.13560299575328827,0.12332600355148315,0.13448700308799744,0.10356182605028152,718121600
1982-12-20,0.13448700308799744,0.14285700023174286,0.13169600069522858,0.14285700023174286,0.11000719666481018,337926400
1982-12-27,0.14285700023174286,0.15067000687122345,0.1322540044784546,0.1333709955215454,0.10270242393016815,462470400
1983-01-03,0.1333709955215454,0.13616099953651428,0.12276799976825714,0.12276799976825714,0.09453757852315903,747936000
1983-01-10,0.12276799976825714,0.14732100069522858,0.12165199965238571,0.14732100069522858,0.11344464123249054,720630400
1983-01-17,0.14732100069522858,0.17410700023174286,0.14508900046348572,0.16685299575328827,0.1284852921962738,1734745600
1983-01-24,0.16685299575328827,0.1875,0.15457600355148315,0.18303599953651428,0.14094696938991547,1187715200
1983-01-31,0.18303599953651428,0.202566996216774,0.1791290044784546,0.19642899930477142,0.15126027166843414,1132902400
1983-02-07,0.19642899930477142,0.2109380066394806,0.18192000687122345,0.20758900046348572,0.15985406935214996,932108800
1983-02-14,0.20758900046348572,0.20814700424671173,0.19029000401496887,0.202566996216774,0.15598686039447784,608988800
1983-02-21,0.203683003783226,0.21707600355148315,0.203683003783226,0.20870499312877655,0.16071341931819916,535001600
1983-02-28,0.20870499312877655,0.2109380066394806,0.19307999312877655,0.1992190033197403,0.1534087359905243,661852800
1983-03-07,0.1992190033197403,0.1997770071029663,0.18470999598503113,0.18917399644851685,0.14567357301712036,773024000
1983-03-14,0.18861599266529083,0.19419600069522858,0.1791290044784546,0.19196400046348572,0.14782197773456573,488185600
1983-03-21,0.19196400046348572,0.20145100355148315,0.18861599266529083,0.19252200424671173,0.14825166761875153,506307200
1983-03-28,0.19196400046348572,0.19866099953651428,0.18638400733470917,0.18861599266529083,0.14524391293525696,351254400
1983-04-04,0.18861599266529083,0.18861599266529083,0.172433003783226,0.1757809966802597,0.13536036014556885,759248000
1983-04-11,0.1757809966802597,0.20591500401496887,0.17299099266529083,0.20424099266529083,0.15727591514587402,845667200
1983-04-18,0.20535700023174286,0.23549099266529083,0.20535700023174286,0.22767899930477142,0.1753244549036026,1035014400
1983-04-25,0.22767899930477142,0.22935299575328827,0.21595999598503113,0.22544600069522858,0.17360486090183258,698902400
1983-05-02,0.22544600069522858,0.24888400733470917,0.21261200308799744,0.2460940033197403,0.18950484693050385,572835200
1983-05-09,0.2460940033197403,0.24720999598503113,0.233816996216774,0.23716500401496887,0.18262910842895508,323724800
1983-05-16,0.23716500401496887,0.2544640004634857,0.22823700308799744,0.2539060115814209,0.1955205202102661,596937600
1983-05-23,0.2539060115814209,0.2723209857940674,0.24888400733470917,0.2650670111179352,0.2041151076555252,545372800
1983-05-30,0.264508992433548,0.27511200308799744,0.25279000401496887,0.2739959955215454,0.2109908014535904,287593600
1983-06-06,0.2739959955215454,0.282366007566452,0.26060301065444946,0.264508992433548,0.20368534326553345,378537600
1983-06-13,0.264508992433548,0.2650670111179352,0.2377229928970337,0.2505579888820648,0.19294235110282898,722086400
1983-06-20,0.2505579888820648,0.25223198533058167,0.233816996216774,0.2377229928970337,0.1830587536096573,587641600
1983-06-27,0.2377229928970337,0.2377229928970337,0.20424099266529083,0.21986599266529083,0.16930800676345825,1049417600
1983-07-04,0.21986599266529083,0.22042399644851685,0.20535700023174286,0.2064729928970337,0.15899474918842316,337590400
1983-07-11,0.2064729928970337,0.2154020071029663,0.19698700308799744,0.19810299575328827,0.1525494009256363,459984000
1983-07-18,0.19810299575328827,0.2070309966802597,0.18192000687122345,0.1953130066394806,0.15040092170238495,991468800
1983-07-25,0.1953130066394806,0.1953130066394806,0.15122799575328827,0.155691996216774,0.1198907271027565,1136531200
1983-08-01,0.155691996216774,0.16238799691200256,0.14174099266529083,0.15122799575328827,0.11645320802927017,881462400
1983-08-08,0.15122799575328827,0.155691996216774,0.1478790044784546,0.14955399930477142,0.1151641458272934,553974400
1983-08-15,0.14955399930477142,0.15513400733470917,0.14620499312877655,0.15067000687122345,0.11602355539798737,478419200
1983-08-22,0.15067000687122345,0.1523440033197403,0.13392899930477142,0.13783499598503113,0.10613999515771866,575209600
1983-08-29,0.13783499598503113,0.171875,0.13392899930477142,0.16964299976825714,0.13063371181488037,919945600
1983-09-05,0.17299099266529083,0.17745499312877655,0.13616099953651428,0.1367190033197403,0.10528060793876648,1086288000
1983-09-12,0.1367190033197403,0.14620499312877655,0.13002200424671173,0.13113799691200256,0.1009828969836235,1036604800
1983-09-19,0.13113799691200256,0.14955399930477142,0.09933000057935715,0.10825899988412857,0.08336492627859116,3511222400
1983-09-26,0.10881700366735458,0.11551299691200256,0.09877199679613113,0.10323700308799744,0.07949776202440262,1960022400
1983-10-03,0.10323700308799744,0.10602699965238571,0.0898440033197403,0.09096000343561172,0.07004380226135254,992454400
1983-10-10,0.0898440033197403,0.10714299976825714,0.0820309966802597,0.1015629991889,0.07820867002010345,1942281600
1983-10-17,0.1015629991889,0.1015629991889,0.08426299691200256,0.08872800320386887,0.06832507252693176,1178172800
1983-10-24,0.08872800320386887,0.0976559966802597,0.07979899644851685,0.09319200366735458,0.0717625766992569,735795200
1983-10-31,0.09430799633264542,0.10770100355148315,0.09375,0.09430799633264542,0.07262195646762848,1136777600
1983-11-07,0.09430799633264542,0.09653999656438828,0.07700899988412857,0.08928599953651428,0.06875474750995636,2065212800
1983-11-14,0.08928599953651428,0.09319200366735458,0.08482100069522858,0.09207600355148315,0.07090319693088531,499475200
