Date,Open,High,Low,Close,Adj Close,Volume
2004-08-16,2.490664005279541,2.7168169021606445,2.3900420665740967,2.697638988494873,2.691030263900757,1356284704
2004-08-23,2.758410930633545,2.8264060020446777,2.5795810222625732,2.6438400745391846,2.6373631954193115,1125298143
2004-08-30,2.622170925140381,2.6274020671844482,2.4642629623413086,2.490912914276123,2.4848105907440186,794237881
2004-09-06,2.515820026397705,2.6540520191192627,2.4809510707855225,2.6234169006347656,2.616989850997925,474118476
2004-09-13,2.655795097351074,2.9262819290161133,2.6515610218048096,2.9262819290161133,2.9191129207611084,967075300
2004-09-20,2.912832021713257,3.090914011001587,2.90834903717041,2.984563112258911,2.9772515296936035,866054062
2004-09-27,2.9778380393981934,3.3628950119018555,2.9340031147003174,3.3021230697631836,3.2940335273742676,1675817921
2004-10-04,3.368623971939087,3.483941078186035,3.2936549186706543,3.430392026901245,3.4219882488250732,1337566807
2004-10-11,3.412209987640381,3.6239171028137207,3.3225460052490234,3.5892961025238037,3.580503225326538,1317046178
2004-10-18,3.5666310787200928,4.487430095672607,3.4769670963287354,4.294652938842773,4.28413200378418,3169567955
2004-10-25,4.393531799316406,4.980082988739014,4.297640800476074,4.748202800750732,4.736570358276367,4193142236
2004-11-01,4.820681095123291,5.02117919921875,4.198015213012695,4.217939853668213,4.207606792449951,2878854358
2004-11-08,4.257293224334717,4.727281093597412,4.116321086883545,4.533009052276611,4.521903991699219,2594954205
2004-11-15,4.494403839111328,4.6904191970825195,4.127778053283691,4.219184875488281,4.20884895324707,3065475247
2004-11-22,4.096395969390869,4.483942985534668,4.017691135406494,4.468002796173096,4.457056999206543,1868682124
2004-11-29,4.492162227630615,4.557916164398193,4.421177864074707,4.49315881729126,4.482151508331299,1540183428
2004-12-06,4.461526870727539,4.500630855560303,4.196022033691406,4.2752251625061035,4.264751434326172,1310409395
2004-12-13,4.288177013397217,4.500380992889404,4.220430850982666,4.485188007354736,4.4741997718811035,1739977509
2004-12-20,4.533009052276611,4.69739294052124,4.529770851135254,4.679957866668701,4.668492794036865,918325255
2004-12-27,4.711091995239258,4.978340148925781,4.709846019744873,4.801752090454102,4.789988994598389,1064005261
2005-01-03,4.916571140289307,5.071989059448242,4.675475120544434,4.828153133392334,4.8163251876831055,2324146943
2005-01-10,4.844342231750488,4.9815778732299805,4.744716167449951,4.980582237243652,4.968380928039551,1572504121
2005-01-17,5.00548791885376,5.1133341789245605,4.68543815612793,4.689423084259033,4.677934646606445,1714012549
2005-01-24,4.699635028839111,4.8493242263793945,4.390791893005371,4.7407307624816895,4.729116916656494,2241385892
2005-01-31,4.8241682052612305,5.399759769439697,4.74795389175415,5.089921951293945,5.077452659606934,3575046111
2005-02-07,5.112338066101074,5.140730857849121,4.613955974578857,4.667504787445068,4.656070232391357,2959475417
2005-02-14,4.554180145263672,4.977344036102295,4.508102893829346,4.930270195007324,4.918191909790039,4006063638
2005-02-21,4.894155979156494,4.953930854797363,4.538737773895264,4.629397869110107,4.618056774139404,2604024073
2005-02-28,4.632636070251465,4.7290239334106445,4.533009052276611,4.630145072937012,4.618802070617676,1557728948
2005-03-07,4.6769700050354,4.7285261154174805,4.412211894989014,4.428400993347168,4.417552471160889,1889564103
2005-03-14,4.4416022300720215,4.49315881729126,4.298140048980713,4.48419189453125,4.473206520080566,1767624750
2005-03-21,4.4650139808654785,4.537242889404297,4.414702892303467,4.4645161628723145,4.453578948974609,869872320
